2025-05-12 16:24:23 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-18 10:27:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 10:27:19.693015
2025-05-18 10:37:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 10:37:16.506024
2025-05-18 10:37:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 10:37:19.691299
2025-05-18 10:47:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 10:47:16.499718
2025-05-18 10:47:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 10:47:19.694739
2025-05-18 10:57:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 10:57:16.500392
2025-05-18 10:57:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 10:57:19.688319
2025-05-18 11:07:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 11:07:16.502068
2025-05-18 11:07:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 11:07:19.688273
2025-05-18 11:17:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 11:17:16.501431
2025-05-18 11:17:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 11:17:19.688898
2025-05-18 11:27:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 11:27:16.499894
2025-05-18 11:27:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 11:27:19.689108
2025-05-18 11:37:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 11:37:16.502514
2025-05-18 11:37:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 11:37:19.688214
2025-05-18 11:47:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 11:47:16.503016
2025-05-18 11:47:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 11:47:19.690571
2025-05-18 11:57:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 11:57:16.503518
2025-05-18 11:57:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 11:57:19.690956
2025-05-18 12:07:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 12:07:16.502596
2025-05-18 12:07:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 12:07:19.691697
2025-05-18 12:17:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 12:17:16.504448
2025-05-18 12:17:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 12:17:19.692210
2025-05-18 12:27:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 12:27:16.505913
2025-05-18 12:27:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 12:27:19.693240
2025-05-18 12:37:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 12:37:16.506018
2025-05-18 12:37:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 12:37:19.689989
2025-05-18 12:47:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 12:47:16.506657
2025-05-18 12:47:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 12:47:19.693449
2025-05-18 12:57:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 12:57:16.499964
2025-05-18 12:57:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 12:57:19.690491
2025-05-18 13:07:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 13:07:16.500169
2025-05-18 13:07:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 13:07:19.687236
2025-05-18 13:17:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 13:17:16.500843
2025-05-18 13:17:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 13:17:19.688884
2025-05-18 13:27:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 13:27:16.501211
2025-05-18 13:27:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 13:27:19.688927
2025-05-18 13:37:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 13:37:16.501997
2025-05-18 13:37:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 13:37:19.689463
2025-05-18 13:47:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 13:47:16.502235
2025-05-18 13:47:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 13:47:19.689663
2025-05-18 13:57:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 13:57:16.503108
2025-05-18 13:57:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 13:57:19.690701
2025-05-18 14:07:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 14:07:16.503659
2025-05-18 14:07:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 14:07:19.691063
2025-05-18 14:17:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 14:17:16.504215
2025-05-18 14:17:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 14:17:19.691958
2025-05-18 14:27:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 14:27:16.505209
2025-05-18 14:27:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 14:27:19.689471
2025-05-18 14:37:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 14:37:16.502538
2025-05-18 14:37:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 14:37:19.687289
2025-05-18 14:47:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 14:47:16.504769
2025-05-18 14:47:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 14:47:19.692592
2025-05-18 14:57:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 14:57:16.506526
2025-05-18 14:57:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 14:57:19.687699
2025-05-18 15:07:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 15:07:16.501270
2025-05-18 15:07:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 15:07:19.687741
2025-05-18 15:17:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 15:17:16.500990
2025-05-18 15:17:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 15:17:19.688936
2025-05-18 15:27:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 15:27:16.502490
2025-05-18 15:27:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 15:27:19.689623
2025-05-18 15:37:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 15:37:16.503430
2025-05-18 15:37:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 15:37:19.690105
2025-05-18 15:47:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 15:47:16.502778
2025-05-18 15:47:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 15:47:19.692242
2025-05-18 15:57:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 15:57:16.505022
2025-05-18 15:57:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 15:57:19.692985
2025-05-18 16:07:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 16:07:16.506379
2025-05-18 16:07:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 16:07:19.693408
2025-05-18 16:17:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 16:17:16.499874
2025-05-18 16:17:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 16:17:19.687345
2025-05-18 16:27:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 16:27:16.500928
2025-05-18 16:27:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 16:27:19.688469
2025-05-18 16:37:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 16:37:16.501351
2025-05-18 16:37:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 16:37:19.688925
2025-05-18 16:47:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 16:47:16.501096
2025-05-18 16:47:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 16:47:19.703510
2025-05-18 16:57:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 16:57:16.503199
2025-05-18 16:57:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 16:57:19.705049
2025-05-18 17:07:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 17:07:16.503479
2025-05-18 17:07:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 17:07:19.705242
2025-05-18 17:17:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 17:17:16.502681
2025-05-18 17:17:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 17:17:19.705586
2025-05-18 17:27:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 17:27:16.504770
2025-05-18 17:27:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 17:27:19.705743
2025-05-18 17:37:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 17:37:16.505642
2025-05-18 17:37:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 17:37:19.707155
2025-05-18 17:47:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 17:47:16.499781
2025-05-18 17:47:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 17:47:19.707877
2025-05-18 17:57:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 17:57:16.500447
2025-05-18 17:57:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 17:57:19.704859
2025-05-18 18:07:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 18:07:16.501663
2025-05-18 18:07:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 18:07:19.709994
2025-05-18 18:17:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 18:17:16.501882
2025-05-18 18:17:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 18:17:19.703314
2025-05-18 18:27:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 18:27:16.503271
2025-05-18 18:27:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 18:27:19.703791
2025-05-18 18:37:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 18:37:16.503805
2025-05-18 18:37:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 18:37:19.705071
2025-05-18 18:47:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 18:47:16.504764
2025-05-18 18:47:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 18:47:19.705794
2025-05-18 18:57:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 18:57:16.504523
2025-05-18 18:57:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 18:57:19.706653
2025-05-18 19:07:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 19:07:16.506282
2025-05-18 19:07:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 19:07:19.706752
2025-05-18 19:17:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 19:17:16.506261
2025-05-18 19:17:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 19:17:19.708123
2025-05-18 19:27:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 19:27:16.499769
2025-05-18 19:27:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 19:27:19.706354
2025-05-18 19:37:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 19:37:16.500865
2025-05-18 19:37:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 19:37:19.708613
2025-05-18 19:47:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 19:47:16.500316
2025-05-18 19:47:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 19:47:19.702751
2025-05-18 19:57:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 19:57:16.501909
2025-05-18 19:57:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 19:57:19.703001
2025-05-18 20:07:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 20:07:16.502769
2025-05-18 20:07:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 20:07:19.703679
2025-05-18 20:17:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 20:17:16.502556
2025-05-18 20:17:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 20:17:19.704496
2025-05-18 20:27:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 20:27:16.502390
2025-05-18 20:27:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 20:27:19.704103
2025-05-18 20:37:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 20:37:16.500066
2025-05-18 20:37:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 20:37:19.703996
2025-05-18 20:47:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 20:47:16.503307
2025-05-18 20:47:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 20:47:19.704638
2025-05-18 20:57:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 20:57:16.503493
2025-05-18 20:57:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 20:57:19.705117
2025-05-18 21:07:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 21:07:16.503013
2025-05-18 21:07:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 21:07:19.704543
2025-05-18 21:17:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 21:17:16.502951
2025-05-18 21:17:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 21:17:19.704966
2025-05-18 21:27:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 21:27:16.503252
2025-05-18 21:27:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 21:27:19.704434
2025-05-18 21:37:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 21:37:16.503081
2025-05-18 21:37:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 21:37:19.704967
2025-05-18 21:47:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 21:47:16.503573
2025-05-18 21:47:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 21:47:19.704398
2025-05-18 21:57:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 21:57:16.502994
2025-05-18 21:57:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 21:57:19.704969
2025-05-18 22:07:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:07:16.503102
2025-05-18 22:07:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:07:19.704394
2025-05-18 22:17:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:17:16.503041
2025-05-18 22:17:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:17:19.704467
2025-05-18 22:27:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:27:16.501798
2025-05-18 22:27:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:27:19.704498
2025-05-18 22:37:16 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:37:16.503083
2025-05-18 22:37:19 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:37:19.704475
2025-05-18 22:38:02 INFO log.py:21: Yasb v1.6.5
2025-05-18 22:38:03 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:38:03.487675
2025-05-18 22:38:03 DEBUG __init__.py:149: CoInitializeEx(None, 2)
2025-05-18 22:38:03 DEBUG win32.py:55: Looking up time zone info from registry
2025-05-18 22:38:05 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (1) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: 0, Y: 0, Screen Width: 1920, Screen Height: 1080]
2025-05-18 22:38:05 WARNING widget_builder.py:35: Ignoring construction of invalid widget 'komorebi_workspaces'
2025-05-18 22:38:05 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:38:05.427024
2025-05-18 22:38:05 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (2) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: -1920, Y: 3, Screen Width: 1920, Screen Height: 1080]
2025-05-18 22:38:05 ERROR widget_builder.py:88: Failed to validate widget(s) due to invalid options  - komorebi_workspaces
      app_icons:
      - unknown field
      
2025-05-18 22:38:05 INFO event_listener.py:52: Created named pipe yasb-b59a918f-33f5-11f0-a6ca-a83b767bdca6
2025-05-18 22:38:05 INFO event_listener.py:106: Waiting for Komorebi to subscribe to named pipe yasb-b59a918f-33f5-11f0-a6ca-a83b767bdca6
2025-05-18 22:41:35 INFO log.py:21: Yasb v1.6.5
2025-05-18 22:41:35 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:41:35.812837
2025-05-18 22:41:35 DEBUG __init__.py:149: CoInitializeEx(None, 2)
2025-05-18 22:41:35 DEBUG win32.py:55: Looking up time zone info from registry
2025-05-18 22:41:35 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (1) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: 0, Y: 0, Screen Width: 1920, Screen Height: 1080]
2025-05-18 22:41:36 WARNING widget_builder.py:35: Ignoring construction of invalid widget 'komorebi_workspaces'
2025-05-18 22:41:36 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:41:36.383344
2025-05-18 22:41:36 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (2) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: -1920, Y: 3, Screen Width: 1920, Screen Height: 1080]
2025-05-18 22:41:36 ERROR widget_builder.py:88: Failed to validate widget(s) due to invalid options  - komorebi_workspaces
      app_icons:
      - unknown field
      
2025-05-18 22:41:36 INFO event_listener.py:52: Created named pipe yasb-3358080e-33f6-11f0-92a5-a83b767bdca6
2025-05-18 22:41:36 INFO event_listener.py:106: Waiting for Komorebi to subscribe to named pipe yasb-3358080e-33f6-11f0-92a5-a83b767bdca6
2025-05-18 22:43:26 INFO log.py:21: Yasb v1.6.5
2025-05-18 22:43:27 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:43:27.266622
2025-05-18 22:43:27 DEBUG __init__.py:149: CoInitializeEx(None, 2)
2025-05-18 22:43:27 DEBUG win32.py:55: Looking up time zone info from registry
2025-05-18 22:43:27 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (1) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: 0, Y: 0, Screen Width: 1920, Screen Height: 1080]
2025-05-18 22:43:27 WARNING widget_builder.py:35: Ignoring construction of invalid widget 'komorebi_workspaces'
2025-05-18 22:43:27 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:43:27.841665
2025-05-18 22:43:27 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (2) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: -1920, Y: 3, Screen Width: 1920, Screen Height: 1080]
2025-05-18 22:43:27 ERROR widget_builder.py:88: Failed to validate widget(s) due to invalid options  - komorebi_workspaces
      app_icons:
      - unknown field
      
2025-05-18 22:43:27 INFO event_listener.py:52: Created named pipe yasb-75c6fcaa-33f6-11f0-a098-a83b767bdca6
2025-05-18 22:43:27 INFO event_listener.py:106: Waiting for Komorebi to subscribe to named pipe yasb-75c6fcaa-33f6-11f0-a098-a83b767bdca6
2025-05-18 22:43:52 INFO log.py:21: Yasb v1.6.5
2025-05-18 22:43:53 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:43:53.006251
2025-05-18 22:43:53 DEBUG __init__.py:149: CoInitializeEx(None, 2)
2025-05-18 22:43:53 DEBUG win32.py:55: Looking up time zone info from registry
2025-05-18 22:43:53 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (1) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: 0, Y: 0, Screen Width: 1920, Screen Height: 1080]
2025-05-18 22:43:53 WARNING widget_builder.py:35: Ignoring construction of invalid widget 'komorebi_workspaces'
2025-05-18 22:43:53 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:43:53.564016
2025-05-18 22:43:53 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (2) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: -1920, Y: 3, Screen Width: 1920, Screen Height: 1080]
2025-05-18 22:43:53 ERROR widget_builder.py:88: Failed to validate widget(s) due to invalid options  - komorebi_workspaces
      app_icons:
      - unknown field
      
2025-05-18 22:43:53 INFO event_listener.py:52: Created named pipe yasb-851ca0ee-33f6-11f0-9564-a83b767bdca6
2025-05-18 22:43:53 INFO event_listener.py:106: Waiting for Komorebi to subscribe to named pipe yasb-851ca0ee-33f6-11f0-9564-a83b767bdca6
2025-05-18 22:45:26 INFO log.py:21: Yasb v1.6.5
2025-05-18 22:45:26 ERROR main.py:82: Another instance of the YASB is already running.
2025-05-18 22:46:52 INFO log.py:21: Yasb v1.6.5
2025-05-18 22:46:53 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:46:53.439448
2025-05-18 22:46:53 DEBUG __init__.py:149: CoInitializeEx(None, 2)
2025-05-18 22:46:53 DEBUG win32.py:55: Looking up time zone info from registry
2025-05-18 22:46:53 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (1) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: 0, Y: 0, Screen Width: 1920, Screen Height: 1080]
2025-05-18 22:46:53 WARNING widget_builder.py:35: Ignoring construction of invalid widget 'komorebi_workspaces'
2025-05-18 22:46:54 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:46:54.001257
2025-05-18 22:46:54 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (2) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: -1920, Y: 3, Screen Width: 1920, Screen Height: 1080]
2025-05-18 22:46:54 ERROR widget_builder.py:88: Failed to validate widget(s) due to invalid options  - komorebi_workspaces
      app_icons:
      - unknown field
      
2025-05-18 22:46:54 INFO event_listener.py:52: Created named pipe yasb-f0a9291f-33f6-11f0-aef2-a83b767bdca6
2025-05-18 22:46:54 INFO event_listener.py:106: Waiting for Komorebi to subscribe to named pipe yasb-f0a9291f-33f6-11f0-aef2-a83b767bdca6
2025-05-18 22:48:29 INFO log.py:21: Yasb v1.6.5
2025-05-18 22:48:30 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:48:30.238887
2025-05-18 22:48:30 DEBUG __init__.py:149: CoInitializeEx(None, 2)
2025-05-18 22:48:30 DEBUG win32.py:55: Looking up time zone info from registry
2025-05-18 22:48:30 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (1) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: 0, Y: 0, Screen Width: 1920, Screen Height: 1080]
2025-05-18 22:48:30 WARNING widget_builder.py:35: Ignoring construction of invalid widget 'komorebi_workspaces'
2025-05-18 22:48:30 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:48:30.792555
2025-05-18 22:48:30 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (2) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: -1920, Y: 3, Screen Width: 1920, Screen Height: 1080]
2025-05-18 22:48:30 ERROR widget_builder.py:88: Failed to validate widget(s) due to invalid options  - komorebi_workspaces
      app_icons:
      - unknown field
      
2025-05-18 22:48:30 INFO event_listener.py:52: Created named pipe yasb-2a5978a8-33f7-11f0-9336-a83b767bdca6
2025-05-18 22:48:30 INFO event_listener.py:106: Waiting for Komorebi to subscribe to named pipe yasb-2a5978a8-33f7-11f0-9336-a83b767bdca6
2025-05-18 22:50:31 INFO log.py:21: Yasb v1.6.5
2025-05-18 22:50:32 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:50:32.376494
2025-05-18 22:50:32 DEBUG __init__.py:149: CoInitializeEx(None, 2)
2025-05-18 22:50:32 DEBUG win32.py:55: Looking up time zone info from registry
2025-05-18 22:50:32 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (1) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: 0, Y: 0, Screen Width: 1920, Screen Height: 1080]
2025-05-18 22:50:32 WARNING widget_builder.py:35: Ignoring construction of invalid widget 'komorebi_workspaces'
2025-05-18 22:50:32 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:50:32.914771
2025-05-18 22:50:32 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (2) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: -1920, Y: 3, Screen Width: 1920, Screen Height: 1080]
2025-05-18 22:50:33 ERROR widget_builder.py:88: Failed to validate widget(s) due to invalid options  - komorebi_workspaces
      app_icons:
      - unknown field
      toggle_workspace_layer:
      - unknown field
      
2025-05-18 22:50:33 INFO event_listener.py:52: Created named pipe yasb-7323cd9a-33f7-11f0-ac0b-a83b767bdca6
2025-05-18 22:50:33 INFO event_listener.py:106: Waiting for Komorebi to subscribe to named pipe yasb-7323cd9a-33f7-11f0-ac0b-a83b767bdca6
2025-05-18 22:51:45 INFO log.py:21: Yasb v1.6.5
2025-05-18 22:51:45 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:51:45.488479
2025-05-18 22:51:45 DEBUG __init__.py:149: CoInitializeEx(None, 2)
2025-05-18 22:51:45 DEBUG win32.py:55: Looking up time zone info from registry
2025-05-18 22:51:45 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (1) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: 0, Y: 0, Screen Width: 1920, Screen Height: 1080]
2025-05-18 22:51:46 WARNING widget_builder.py:35: Ignoring construction of invalid widget 'komorebi_workspaces'
2025-05-18 22:51:46 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:51:46.031677
2025-05-18 22:51:46 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (2) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: -1920, Y: 3, Screen Width: 1920, Screen Height: 1080]
2025-05-18 22:51:46 ERROR widget_builder.py:88: Failed to validate widget(s) due to invalid options  - komorebi_workspaces
      app_icons:
      - unknown field
      toggle_workspace_layer:
      - unknown field
      
2025-05-18 22:51:46 INFO event_listener.py:52: Created named pipe yasb-9eb7e970-33f7-11f0-9ea6-a83b767bdca6
2025-05-18 22:51:46 INFO event_listener.py:106: Waiting for Komorebi to subscribe to named pipe yasb-9eb7e970-33f7-11f0-9ea6-a83b767bdca6
2025-05-18 22:53:24 INFO log.py:21: Yasb v1.6.5
2025-05-18 22:53:25 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:53:25.155990
2025-05-18 22:53:25 DEBUG __init__.py:149: CoInitializeEx(None, 2)
2025-05-18 22:53:25 DEBUG win32.py:55: Looking up time zone info from registry
2025-05-18 22:53:25 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (1) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: 0, Y: 0, Screen Width: 1920, Screen Height: 1080]
2025-05-18 22:53:25 WARNING widget_builder.py:35: Ignoring construction of invalid widget 'komorebi_workspaces'
2025-05-18 22:53:25 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:53:25.715902
2025-05-18 22:53:25 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (2) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: -1920, Y: 3, Screen Width: 1920, Screen Height: 1080]
2025-05-18 22:53:25 ERROR widget_builder.py:88: Failed to validate widget(s) due to invalid options  - komorebi_workspaces
      app_icons:
      - unknown field
      toggle_workspace_layer:
      - unknown field
      
2025-05-18 22:53:25 INFO event_listener.py:52: Created named pipe yasb-da240d76-33f7-11f0-bfea-a83b767bdca6
2025-05-18 22:53:25 INFO event_listener.py:106: Waiting for Komorebi to subscribe to named pipe yasb-da240d76-33f7-11f0-bfea-a83b767bdca6
2025-05-18 22:53:52 INFO log.py:21: Yasb v1.6.5
2025-05-18 22:53:52 INFO weather.py:367: Fetched new weather data at 2025-05-18 22:53:52.509106
2025-05-18 22:53:52 DEBUG __init__.py:149: CoInitializeEx(None, 2)
2025-05-18 22:53:52 DEBUG win32.py:55: Looking up time zone info from registry
